PIALBA,152.81650818,152.84791582,-25.26892566,-25.29215281
ANTHONY,152.66503890,152.71422012,-27.86609843,-27.89660464
SPRINGVALE,151.13825645,151.24163327,-27.32675843,-27.39501324
WAMURAN BASIN,152.80343509,152.83852772,-27.03317536,-27.06562027
MAROOCHYDORE,153.05521961,153.10473215,-26.64179073,-26.67090411
BAFFLE WEST,148.58950170,148.73720296,-25.58451358,-25.72721082
TUCKERANG,150.87974889,151.08404036,-26.73594651,-26.85616300
CAROLINE CROSSING,146.84771750,147.22222332,-25.54961578,-25.92780697
OCEAN VIEW,152.74604738,152.85302676,-27.09601968,-27.16882683
SOUTHSIDE,152.62459339,152.67523475,-26.18492073,-26.23153277
LAURA,143.58245222,144.55608334,-15.00015271,-15.80300241
SILVER VALLEY,145.22814709,145.33245859,-17.41634661,-17.66000292
TOOBEAH,149.67128516,150.03305633,-28.12426503,-28.62336523
BRACEWELL,150.85563236,151.00410876,-23.85652017,-23.98359411
CROFTBY,152.53950639,152.64311648,-28.11174639,-28.18709058
SWANFELS,152.23610353,152.41518500,-28.10921891,-28.19515069
WOODHILL,152.95062289,153.00204923,-27.87057136,-27.90128074
KEPERRA,152.93711998,152.96713941,-27.39759520,-27.42681151
CHELTENHAM,150.72118817,150.92539270,-25.56459293,-25.72856867
PEREGIAN SPRINGS,153.05812088,153.08271678,-26.48027497,-26.50972723
BONDOOLA,150.65686958,150.70567298,-23.14255578,-23.21043502
CHATSWORTH,152.58034800,152.64607079,-26.11243315,-26.16525800
YARRANLEA,151.49968755,151.59745088,-27.69340449,-27.75348396
YUGAR,152.85904434,152.88468639,-27.33436286,-27.35514203
MUNGALLALA SOUTH,147.29257126,147.65332696,-26.55587030,-27.00921402
OBI OBI,152.79489432,152.84466106,-26.59823680,-26.67381307
MIRRIWINNI,145.86970591,145.96746461,-17.34441287,-17.42433789
MERMAID BEACH,153.43151087,153.44219511,-28.03596871,-28.06059162
LAKE MACDONALD,152.91375878,152.96252581,-26.35350654,-26.42701597
PALM BEACH,153.44510484,153.48033784,-28.09841826,-28.13489032
REDFORD,147.16184574,147.57334035,-25.85702506,-26.16101780
HOPELAND,150.57560422,150.75291057,-26.79532815,-26.97750548
GOORGANGA CREEK,148.45080499,148.50822948,-20.48909611,-20.55151420
MURRAY,146.80775513,146.80775513,-19.32121365,-19.32121365
MARCUS BEACH,153.09512568,153.10154273,-26.45026426,-26.46116352
PORTSMITH,145.75139313,145.77819311,-16.92741618,-16.95633524
MOA ISLAND,142.21557261,142.26521888,-10.18296431,-10.23579230
PIRRINUAN,151.14667326,151.31352978,-26.99583997,-27.09844419
NEW BEITH,152.91425771,152.97726716,-27.73149826,-27.79457004
ORANGE HILL,148.76387408,148.81153921,-26.44679971,-26.53057919
PEERAMON,145.56357398,145.63742156,-17.29236090,-17.33749474
BAN BAN SPRINGS,151.80267026,151.84872281,-25.65058385,-25.69027910
TANNUM SANDS,151.34829417,151.43247629,-23.93858164,-24.04835367
BARWIDGI,144.64324123,144.64324123,-17.53683306,-17.53683306
SARINA RANGE,149.06233285,149.18498979,-21.49194907,-21.62917043
FORSAYTH,143.58798700,143.93639110,-18.56850726,-19.02975700
MOOLA,151.47207017,151.65348871,-26.95617056,-27.12338696
CLIFTON BEACH,145.65705339,145.68092368,-16.75783955,-16.78326992
RED HILL,150.58264544,153.01434118,-26.58043836,-27.45931249
CANNON CREEK,151.86256602,152.77815913,-28.03584231,-28.63185221
MACFARLANE,145.88420808,146.18296254,-24.80457070,-24.97280610
NINDOOINBAH,153.02715160,153.10999347,-28.00700501,-28.09472100
WILSONTON,151.90332695,151.93124861,-27.53073913,-27.55360984
INVERNESS,150.71315625,150.73893081,-23.10373610,-23.12503415
SOUTHERN LAMINGTON,153.09899173,153.09899173,-28.32287236,-28.32287236
UPPER KEDRON,152.89872222,152.93388711,-27.40563491,-27.42986578
ASHGROVE,152.96292845,153.00597800,-27.43110041,-27.45495643
EMERALD,147.95952111,148.38138982,-23.43616212,-23.63079222
BANANA,150.04819081,150.32081455,-24.29565851,-24.76030973
MILLMERRAN,151.19327698,151.34923361,-27.82316469,-27.94451648
CARMOO,146.02461822,146.06435744,-17.93788631,-17.95768985
GALILEE,145.47226518,145.99573274,-22.17486015,-22.59033870
ROLLESTON,148.53780975,148.68924833,-24.41951084,-24.51966554
DAISY HILL,153.13472686,153.16527674,-27.62305608,-27.64850649
BRANDY CREEK,148.64697124,148.68613596,-20.32836518,-20.34215431
FREESTONE,152.10488744,152.19576703,-28.09323181,-28.17248842
LINVILLE,152.19721328,152.36928407,-26.78237622,-26.87018892
STONELANDS,151.66148152,151.74210139,-25.94304200,-26.16403177
TOOLOOA,151.26166132,151.27746678,-23.87541108,-23.89181330
BOHLE,146.70830628,146.73015666,-19.23986142,-19.26343035
BARGUNYAH,147.08074937,147.65784586,-27.05828519,-27.42212989
GAYTHORNE,152.97224531,152.98702994,-27.41006880,-27.42306823
MAPOON,142.18305674,142.18305674,-11.86296997,-11.86296997
GLEN ISLA,148.59420920,148.65916396,-20.38480725,-20.42782930
WHITESIDE,152.89086956,152.95576254,-27.21874809,-27.26341055
FLEURBAIX,151.90142793,151.92925666,-28.51480784,-28.54244102
COOLANA,152.52541272,152.58020446,-27.49777774,-27.52764890
CONWAY BEACH,148.73743059,148.75375837,-20.47078139,-20.47975341
BUNGABAN,149.97588988,150.38862763,-25.79013596,-26.03083318
JAFFA,145.99173814,146.00992849,-17.76789602,-17.79290771
MOUNT PLUTO,148.38265737,148.49875603,-20.23929255,-20.35460966
WESTERN CREEK,150.73326278,151.12950414,-27.82818718,-27.96830675
BUNGIL,148.70278073,148.83582763,-26.58047780,-26.72850808
ETTY BAY,146.06148257,146.09632974,-17.55316089,-17.59309008
FITZGIBBON,153.01873782,153.04321731,-27.33066478,-27.35181128
KIA ORA,152.74150894,152.79309932,-25.98539094,-26.04709911
BEECHMONT,153.15798541,153.22554158,-28.07617176,-28.17937379
BUNDAMBA,152.79023862,152.82804188,-27.58388703,-27.62491938
VICTORIA POINT,153.25585109,153.31786239,-27.56453655,-27.60606836
BARLIL,151.87142726,151.90293118,-26.17676684,-26.22464851
MUTARNEE,146.25219075,146.36157038,-18.93308678,-19.01157119
SPLIT YARD CREEK,152.62614878,152.67302429,-27.35227219,-27.41311429
NANANGO,151.94363206,152.03010091,-26.65578901,-26.69814017
WALLAMAN,145.80451893,145.83895400,-18.59415415,-18.61646100
WOREE,145.73483440,145.76299657,-16.94685542,-16.97350777
KUTTABUL,148.82775680,148.99393536,-20.96499366,-21.08379900
DOWNSFIELD,152.70602702,152.75131530,-26.01216636,-26.07847892
MAROON,152.63689392,152.74604387,-28.12939283,-28.24249902
FERNY GLEN,153.13646496,153.18192536,-28.05717162,-28.09019569
FINNIE,151.87869209,151.90849934,-27.61638623,-27.63624568
EUNGELLA HINTERLAND,148.29624150,148.54632737,-20.84740173,-21.05461533
COOMINGLAH,150.76269145,150.90475412,-24.70427905,-24.82392902
BARRINE,145.58286916,145.65019653,-17.19804304,-17.25713255
TOWN COMMON,146.77365194,146.77925131,-19.21357731,-19.22862623
UPPER FREESTONE,152.18635204,152.24951857,-28.09898381,-28.16291627
CURRUMBIN,153.47380165,153.49176657,-28.12586092,-28.14475337
MISSION BEACH,146.08620660,146.11764697,-17.84191491,-17.88285086
CUNNINGHAM,151.80017588,151.84173501,-28.15151279,-28.18909630
COULSON,152.69735126,152.77223150,-27.93356968,-27.98019109
LYRA,151.84296616,151.88843251,-28.81458003,-28.84558319
GUNNAWARRA,144.88358279,145.14990429,-17.76558006,-17.92787436
VERGEMONT,143.06513215,143.45759439,-23.09201474,-24.09834489
CANAGA,150.79907248,151.01447108,-26.58166901,-26.72893119
BELLENDEN KER,145.90402670,145.94912790,-17.24019472,-17.30923928
JIMNA,152.43765803,152.66392291,-26.56283557,-26.82255218
TOOBANNA,146.11359264,146.18728172,-18.68505029,-18.73603338
BARRON,145.68714900,145.73398897,-16.85079905,-16.88111576
O'BRIENS HILL,145.97797960,145.99128185,-17.50324115,-17.52980093
MOUNT LOFTY,151.96365952,151.99016058,-27.52340202,-27.55500428
JACKSON NORTH,149.56299146,149.81665017,-26.29914536,-26.62838041
KANIGAN,152.56891921,152.60255965,-25.90662472,-25.97206936
HEATHWOOD,152.97262264,152.99706303,-27.62419733,-27.64964879
MOONDOONER,151.97845388,152.05192211,-26.22154411,-26.25829809
MALLING,151.58087921,151.62011474,-27.03286166,-27.09244246
FULHAM,152.43658736,152.49661963,-27.01723240,-27.07399923
WAKERLEY,153.14135940,153.17381938,-27.47495986,-27.49315077
PRIESTDALE,153.14567471,153.17858891,-27.59214356,-27.61980697
SLADEVALE,152.05123179,152.12289336,-28.13383691,-28.19935470
ROUNDSTONE,149.62675551,149.87278324,-24.55743698,-24.90113431
NATHAN,153.04008244,153.06615272,-27.54147140,-27.55999463
FOXDALE,148.45581584,148.56453753,-20.32184184,-20.37176177
DERRI DERRA,151.17076539,151.33163452,-25.63408715,-25.76375716
BURGOWAN,152.60930137,152.73717757,-25.32013902,-25.39409595
NORTH ARAMARA,152.28046716,152.35172190,-25.52218315,-25.57942880
ROSENTHAL HEIGHTS,151.91856752,152.02691650,-28.20208050,-28.31043360
GARNERS BEACH,146.08979297,146.10516930,-17.80740999,-17.82293814
KANDANGA,152.64441957,152.74532767,-26.36081033,-26.42275687
ROBERTSON,153.04929473,153.06540042,-27.55910426,-27.57090629
WOOLSHED,152.48693435,152.51278669,-27.57789005,-27.62191463
LOWER DAINTREE,145.35318929,145.43879436,-16.24949178,-16.31154836
INNISFAIL ESTATE,146.03304639,146.05066731,-17.51295342,-17.52300015
PROSERPINE,148.55031312,148.59353884,-20.38773565,-20.42451070
HORSE CREEK,150.37042090,150.39838494,-23.65917552,-23.67919454
CLAYFIELD,153.04483970,153.06443616,-27.40786697,-27.42943649
MOUNT ISA,139.44337820,139.79578636,-20.16966051,-20.88857449
CLONTARF,151.17822280,153.09527311,-27.23039102,-28.03128699
THANE,151.68626259,151.74092463,-28.12837164,-28.19045646
AYR,147.37842790,147.43248128,-19.52704986,-19.60303447
NEUMGNA,151.82648077,151.90380117,-26.80177684,-26.91791308
ROSEDALE,151.77021053,151.99055027,-24.51242834,-24.77568143
EUMUNDI,152.93358213,152.97766499,-26.43411098,-26.49845971
NORTH ETON,148.93038217,148.97466415,-21.21106669,-21.25870790
MOONGAN,150.38507900,150.40821228,-23.59576618,-23.61306118
BAPAUME,151.81720980,151.86592709,-28.55947847,-28.59163909
OXENFORD,153.28072759,153.32694313,-27.87824862,-27.92601769
MOUNT WHITESTONE,152.12224527,152.19402368,-27.64981137,-27.74965257
CHORREGON,143.44426236,143.86008876,-22.58899721,-22.81502610
UPPER CORNISH CREEK,144.88965702,145.64522374,-21.86877655,-22.68843360
THE FALLS,152.35315920,152.43752458,-28.28080623,-28.36285856
LOGANHOLME,153.16823270,153.20422461,-27.66276093,-27.70092960
BENHOLME,148.77841976,148.83204226,-21.13329581,-21.18873087
KIPPA-RING,153.06678514,153.09859720,-27.20689698,-27.23508279
WARD,146.09978801,146.35248150,-25.48269326,-26.41015146
PALMYRA,149.03838538,149.11441256,-21.17423079,-21.23129486
WASHPOOL,152.73706424,152.79039002,-27.81819876,-27.85485781
LYNDSIDE,143.50640953,143.71414924,-16.78025036,-16.94783795
BOONDOOMA,151.13399407,151.42133163,-26.02674932,-26.31548775
GOODNA,152.87888037,152.90958855,-27.59279384,-27.62759615
BERSERKER,150.51446164,150.54181740,-23.35323121,-23.37560567
WOLEEBEE,149.64685675,150.03090952,-26.18592743,-26.40499255
MILES END,139.48482754,139.48959059,-20.71392340,-20.72897650
BEACHMERE,153.00117939,153.09099126,-27.08318184,-27.14608386
FLETCHER,151.82032042,151.91403463,-28.75248127,-28.78631960
PEAK CROSSING,152.68679763,152.82512915,-27.74204009,-27.82480834
GUNYARRA,148.51282664,148.61159529,-20.48161893,-20.51069193
SILKSTONE,152.77970730,152.80097847,-27.61675661,-27.62938743
THORNBOROUGH,144.90880562,145.17258119,-16.87804972,-17.04794390
WYANDRA,145.62101529,146.57107801,-26.99845612,-27.46728539
DINMORE,152.82875804,152.83968735,-27.59120829,-27.60249595
WONDUNNA,152.84886822,152.87444326,-25.30109301,-25.33513564
PARKLANDS,152.96218996,152.98723328,-26.59575322,-26.60843420
TORBANLEA,152.53901339,152.61250278,-25.33042677,-25.38373424
COQUETTE POINT,146.05938584,146.06695098,-17.51128777,-17.53091908
ELLANGOWAN,151.57125160,151.77301865,-27.90330989,-28.00353989
UMBIRAM,151.74116667,151.80423740,-27.62597674,-27.68531474
KINGSTON,153.08682250,153.13985525,-27.64542708,-27.67878247
MURRUMBA DOWNS,152.99923681,153.02011820,-27.24994294,-27.28900024
BARALABA,149.80722458,150.02756988,-24.17321297,-24.39168129
UPPER KANDANGA,152.38612600,152.60864054,-26.40164729,-26.47596128
BELLARA,153.13677009,153.16026799,-27.05425294,-27.06778120
BLACKBULL,141.44288926,141.89787622,-17.86758988,-17.99014077
GLENORCHY,152.62287305,152.65945678,-25.59542544,-25.63903996
GREYCLIFFE,150.26782295,150.36723730,-24.18418062,-24.27426734
ELLEN GROVE,152.92397790,152.95722067,-27.60705818,-27.62451178
BOWEN,147.85086919,148.40386216,-19.85595303,-20.33690394
INNOT HOT SPRINGS,145.14719800,145.42304803,-17.66074657,-17.85804903
FINLAYVALE,145.33998610,145.35886936,-16.44648752,-16.47136572
BUNYA,152.91047248,152.96635035,-27.34860174,-27.38289979
EASTERN HEIGHTS,152.76418436,152.78482338,-27.61932173,-27.63290644
BLUEWATER PARK,146.47296023,146.52838159,-19.16484047,-19.22278978
GUTHALUNGRA,147.66988132,147.98871017,-19.70754511,-20.07221501
BAUPLE FOREST,152.69900000,152.74658617,-25.82736186,-25.88186785
GLEN RUSSELL,145.10731819,145.27886540,-16.83157038,-17.01090665
GEORGETOWN,143.31626894,143.56272468,-18.08910600,-18.35950659
BALLANDEAN,151.74876491,151.89997687,-28.77297070,-28.95390648
MILLBANK,152.31218395,152.32949682,-24.86580415,-24.88329146
BANGALL,143.71195036,144.27328116,-22.25354563,-22.57652664
JACKSON SOUTH,149.57983015,149.66373509,-26.68852815,-26.81169774
NERANG,153.28070980,153.35526152,-27.96130931,-28.01044646
KOGAN,150.57590070,150.97568574,-26.97643143,-27.17124678
COOLABUNIA,151.85271401,151.92432894,-26.56184839,-26.62734847
BEDOURIE,139.45515740,139.66533042,-24.32965095,-25.01152532
ST KILDA,151.90435930,151.94142320,-25.03465604,-25.08549495
RINGTAIL CREEK,152.89301125,152.99582244,-26.31196666,-26.35898303
BREDDAN,146.21865164,146.43459181,-19.88656431,-20.05490573
DEEBING HEIGHTS,152.74524851,152.76767307,-27.66405168,-27.70395468
KINCORA,151.47842487,151.59618644,-27.75278701,-27.85491329
COOLUM BEACH,153.03754929,153.09918386,-26.49965104,-26.56827454
SUNNYSIDE,149.07708874,149.13933011,-21.31919588,-21.40778939
ELANORA,153.43235879,153.47062302,-28.11603110,-28.16223748
BUTCHERS CREEK,145.66942485,145.72511101,-17.30237905,-17.37267289
MYSTERTON,146.79077931,146.79689142,-19.28197750,-19.29232631
TOOGOOLAWAH,152.33493409,152.40621937,-27.05524117,-27.13547885
TAMBORINE,153.07451547,153.17911877,-27.81825342,-27.91557229
WULGURU,146.80720857,146.83066551,-19.31783247,-19.33704157
CREDITON,148.49032466,148.56198883,-21.17469928,-21.24231161
BLANTYRE,152.66074723,152.69799831,-27.89064502,-27.91161200
BALGOWAN,151.68718915,151.71419403,-27.24552696,-27.26428885
WURTULLA,153.11684330,153.13573009,-26.74613360,-26.76465952
RUSH CREEK,152.84621611,152.88537832,-27.18626051,-27.22017989
GREENMOUNT,149.00025753,151.93089650,-21.16869722,-27.80881856
WOODFORD,152.73794555,152.86202808,-26.89578454,-26.99034411
ORMEAU,153.22877572,153.28132851,-27.75084056,-27.79779597
COAL CREEK,152.40700626,152.46596549,-27.15541854,-27.20509265
WELLESLEY,148.81754079,149.12369028,-27.14995559,-27.61139457
THERESA CREEK,147.53624815,147.69606552,-22.89547647,-23.24775176
KRAGRA,150.66720733,150.91330621,-25.99358496,-26.25963408
JOHNSTOWN,152.01685099,152.17152628,-26.36809378,-26.47514325
BIRNAM,151.91160374,153.08361623,-27.48335237,-27.96996009
BADU ISLAND,142.14558993,142.17601100,-10.11665822,-10.16545400
BLACKBUTT,152.08675699,152.12944358,-26.87025416,-26.89488285
KENSINGTON GROVE,152.45154999,152.49246882,-27.51902389,-27.54584192
CANNINGVALE,152.04464155,152.09226932,-28.22677898,-28.26852589
HOOKSWOOD,150.20375815,150.41884490,-26.44503068,-26.63471552
ST HELENS,151.43554015,152.72577547,-25.47442689,-27.70240222
OAKVIEW,152.29309268,152.35785087,-26.04436811,-26.18611537
COOCHIEMUDLO ISLAND,153.32333178,153.33794807,-27.56434496,-27.57452019
KENTVILLE,152.40126465,152.44163679,-27.46092056,-27.49090417
BRIGHTLY,148.85454583,148.93324491,-21.24193257,-21.28979515
AUSTINVILLE,153.28877865,153.32895441,-28.11725562,-28.19224170
CALLANDOON,149.98148206,150.24837843,-28.47117791,-28.57830974
PARRAMATTA PARK,145.75702999,145.77203131,-16.91413607,-16.92965358
CHARLWOOD,152.55044180,152.60150964,-27.98033769,-28.03822535
SWAN CREEK,152.11409266,152.17419891,-28.17351968,-28.22397977
LOCKYER,152.03441185,152.10073969,-27.48988048,-27.52129637
BELLS BRIDGE,152.51544305,152.59532143,-26.08809832,-26.14674523
MUNDOO,146.00420070,146.02989219,-17.55013166,-17.56641582
UPPER BROOKFIELD,152.81561983,152.89191104,-27.44637167,-27.50051300
JUNDAH,142.60480500,143.80786991,-24.70633008,-25.26141708
BUNDABERG EAST,152.35775326,152.38935326,-24.84990058,-24.86723212
COALSTOUN LAKES,151.85772264,151.93394755,-25.57052136,-25.66112481
DAVESON,146.01085319,146.06641248,-17.76210478,-17.79414637
BROKEN RIVER,148.49519000,148.50702719,-21.16544970,-21.17382500
COTTONVALE,151.92545374,151.95709586,-28.49886794,-28.53789129
CARINA HEIGHTS,153.08085898,153.10026548,-27.49602594,-27.51746504
MANDALAY,148.72772287,148.74478022,-20.25513332,-20.28471191
MOUNT ROOPER,148.78496936,148.78909317,-20.28510130,-20.28933583
COVERTY,151.42744149,151.53582335,-26.22199441,-26.32769473
DUNMORE,150.85102783,151.07009660,-27.59258270,-27.75709723
EIDSVOLD EAST,151.16351355,151.31757150,-25.20608083,-25.44412269
JINDALEE,152.92772737,152.94953596,-27.52825164,-27.54265141
COORUMBENE,148.64983890,148.82387622,-24.46003433,-24.65645947
CHELMSFORD,151.78493212,151.85576835,-26.23206256,-26.28982086
BEENLEIGH,153.17902534,153.21983342,-27.69712798,-27.72848538
CHERMSIDE WEST,153.00070931,153.02323716,-27.37483813,-27.39364905
QUILPIE,143.55738696,145.10729700,-26.00084043,-27.31792836
THE MINE,150.36982707,150.38619879,-23.63521413,-23.65899887
WOODMILLAR,151.51347860,151.64255103,-25.63710311,-25.71325896
WARRAMI,145.73709565,145.84078143,-17.97244772,-18.10423277
WALTER LEVER ESTATE,145.96320296,145.99980347,-17.70549082,-17.74184553
WOLVI,152.77911329,152.88930461,-26.10129274,-26.19173881
CARBINE CREEK,147.70231360,147.90338052,-22.98788570,-23.31980194
MUNGINDI,148.35739646,149.15570244,-28.76277117,-28.99792948
WILKESDALE,151.61709085,151.68969788,-26.30578710,-26.38952652
DEGARRA,145.32124300,145.36033630,-15.92739200,-15.95546495
MOOMIN,145.37894390,145.41909080,-17.35492666,-17.37439609
FLYING FISH POINT,146.07259777,146.08071922,-17.48631284,-17.50439250
UPPER BARRON,145.47733898,145.58492316,-17.30928383,-17.44889480
ALLIGATOR CREEK,146.90345145,149.27868495,-19.37873649,-21.36871537
MIDDLETON,141.10262759,142.48309151,-21.91653285,-23.02339203
TREGONY,152.29368890,152.41022374,-28.05492131,-28.08098051
WANGETTI,145.54913645,145.59197673,-16.62861513,-16.69163347
MEANDARRA,149.74265568,150.00434075,-27.11418643,-27.50310310
GLENAVEN,151.95235032,152.00772118,-27.14721802,-27.20483956
BEELBI CREEK,152.61404676,152.66002743,-25.26301328,-25.32442947
BUNDABERG SOUTH,152.34718391,152.37164164,-24.86609865,-24.87925546
REDLAND BAY,153.25753041,153.31936380,-27.59902585,-27.70324174
YAGABURNE,150.43272980,150.61820889,-28.00520293,-28.15849937
KINGS SIDING,151.78489976,151.80091453,-27.45166646,-27.46775062
COMO,152.92588877,152.99264471,-26.15706701,-26.26669477
TAROME,152.39395754,152.50989136,-27.96034233,-28.05462929
NATURAL BRIDGE,153.22305731,153.25090322,-28.19054855,-28.26045290
GOODWOOD,152.33854413,152.41017292,-25.06148110,-25.15178406
BLAXLAND,151.34910596,151.45314819,-27.16480292,-27.27047157
COMMISSIONERS FLAT,152.82240290,152.84300441,-26.85643673,-26.87531053
CARPENDALE,152.13576806,152.16699840,-27.57342791,-27.60095213
TAMROOKUM CREEK,152.79388638,152.88921082,-28.15335732,-28.17807049
BOULDER CREEK,150.29648749,150.37019788,-23.66104247,-23.70525357
GURGEENA,151.35170753,151.43545526,-25.43688214,-25.48853174
MOUNT FRENCH,152.60458609,152.66029406,-27.98625762,-28.01505463
BARTLE FRERE,145.84973754,145.91418173,-17.41653290,-17.45968357
KINGAROY,151.78146013,151.88617463,-26.47505546,-26.57369714
MORTON VALE,152.36671391,152.40091095,-27.46740967,-27.50778762
EBENEZER,152.57953648,152.65195857,-27.65654590,-27.70113432
BOMBEETA,145.93843517,145.98637388,-17.66777353,-17.71352825
WONDALLI,150.48316140,150.71549453,-28.28874698,-28.49044035
WILLOWS,147.22581129,147.59496386,-23.44780263,-23.74318033
DANGORE,151.52658755,151.64837667,-26.38081710,-26.55755289
HOLLOWAYS BEACH,145.71840227,145.74366054,-16.82472800,-16.85458679
ETNA CREEK,150.38286922,150.49523747,-23.19292662,-23.23783261
GOONDI,145.99142975,146.01145972,-17.49022909,-17.51473603
HIGHFIELDS,151.92070397,151.98213420,-27.43700887,-27.49688215
NOOSA HEADS,153.07434963,153.10071236,-26.38254390,-26.42237688
BROADMERE,149.35060645,149.72958507,-25.44039731,-25.55989186
UPPER STONE,145.86293124,146.02983548,-18.66504294,-18.88219935
MOUNT BINGA,151.89256609,152.00779063,-26.97437862,-27.06704856
LUTWYCHE,153.02339865,153.03835025,-27.41436129,-27.42628816
ARCHERFIELD,152.99681992,153.02464338,-27.55745424,-27.57722584
BELLA CREEK,152.52423298,152.59178070,-26.45644748,-26.49848806
MOSMAN PARK,146.24904778,146.26999325,-20.08780661,-20.10511737
WARKON,149.17249813,149.62894111,-26.82410124,-27.03698134
BIRTINYA,153.10747036,153.12317429,-26.73069560,-26.75954083
THE HEAD,152.40127856,152.48584864,-28.23446037,-28.28998898
FASSIFERN,152.57987209,152.59672373,-27.95238794,-27.96200785
TAABINGA,151.78286665,151.86271699,-26.57168019,-26.61382880
BAMBAROO,146.15283506,146.23182067,-18.83397555,-18.90951845
THEEBINE,152.49697530,152.57507408,-25.90929195,-25.97466398
AEROGLEN,145.73793821,145.75982676,-16.86818748,-16.89309789
TARAGOOLA,151.19756882,151.24990177,-24.06229984,-24.14535680
CAIRDBEIGN,148.01959752,148.25798056,-24.17163967,-24.35659912
COTHERSTONE,148.20824903,148.30149098,-22.78045134,-22.81774146
TALEGALLA WEIR,152.65710392,152.71286208,-25.74708621,-25.82282830
BLOOMFIELD,145.26352598,145.35563076,-15.83640975,-16.05206200
MELAWONDI,152.64572537,152.68034788,-26.40259772,-26.42771931
SILVER CREEK,148.44690017,148.50384324,-20.45148202,-20.48909088
COOYAR,151.77192988,151.89464679,-26.93102674,-27.01237272
JOHNSONS HILL,150.41072326,150.42025412,-23.61628106,-23.62510154
MARIAN,148.90307436,148.99941342,-21.11373886,-21.21521541
NORTH MACLEAN,152.96419294,153.03128480,-27.74459470,-27.78778980
SMOKY CREEK,150.18711335,150.47415034,-23.98330176,-24.19903927
LAKEFIELD,143.86389891,144.41619030,-14.49637850,-15.25301762
SOUTH TREES,151.27163784,151.31156860,-23.85746559,-23.92940405
EUBENANGEE,145.91870824,146.02660680,-17.39030456,-17.45589714
BIDDADDABA,153.08168629,153.13832344,-27.95795088,-28.03256354
FERNY HILLS,152.90879513,152.95147189,-27.38180336,-27.40800836
DUMPY CREEK,149.94653660,150.17302204,-23.93348598,-24.11656734
NORTH TIVOLI,152.78065332,152.79496195,-27.57650477,-27.58276899
DITTMER,148.39135499,148.43168432,-20.41034270,-20.45444747
PALM GROVE,148.67959303,148.72319754,-20.36764208,-20.42364126
NINGI,153.02995673,153.11605115,-27.05171561,-27.10151044
COONAMBULA,150.93974107,151.20609616,-25.49019165,-25.60712881
TEDDINGTON,152.64459682,152.67699439,-25.59906533,-25.72870254
TINBEERWAH,152.95030645,153.00497794,-26.37672540,-26.43411401
BLACKSTONE,152.78995647,152.81730422,-27.62134300,-27.63959181
CHERRY CREEK,152.08922096,152.13766720,-26.90375064,-26.95837115
FOREST RIDGE,151.00948975,151.03978511,-27.95282995,-27.97024175
GATTON,152.22238107,152.32418996,-27.53670623,-27.59562148
RIDGELANDS,150.20276143,150.32863481,-23.22889662,-23.32133289
SUNSHINE BEACH,153.09579786,153.11387471,-26.39508539,-26.41208522
VENTNOR,151.24968288,151.35877220,-24.86028923,-24.94662378
HELENS HILL,146.06703803,146.18977419,-18.73508883,-18.83229105
BOOROOBIN,152.74344054,152.82249705,-26.79667696,-26.83821784
MOUNT GARDINER,149.42285732,149.61672749,-22.85258653,-23.04939561
WATERANGA,151.78765164,151.89562102,-25.34775025,-25.44734475
DEVON PARK,151.65008072,151.72008966,-27.33340922,-27.40669423
AVOCA,152.29721088,152.32110345,-24.86808033,-24.89665433
NINE MILE,150.27372072,150.42887130,-23.35874115,-23.46664426
WHYANBEEL,145.32053746,145.37185447,-16.32545748,-16.40236388
TERRICA,151.36472472,151.60753260,-28.41773754,-28.60424373
BROADBEACH,153.42727745,153.43572751,-28.01859762,-28.03619586
STRATHDICKIE,148.56473638,148.62552810,-20.30052932,-20.36927635
STOTERS HILL,145.95703152,145.99004988,-17.52638251,-17.54528605
HARRIET,151.55356249,151.61901477,-25.71329723,-25.79047656
PRESTON,148.62245813,151.99603030,-20.35728840,-27.68214649
INNES PARK,152.44966586,152.48374110,-24.84914470,-24.88230141
TOLL,146.23982042,146.26916117,-20.03379704,-20.06940272
TELLEBANG,151.19043315,151.32076342,-24.97752478,-25.09537870
THORNTON,152.30399425,152.39753123,-27.74588687,-27.84642091
MACALISTER RANGE,145.64293532,145.68532228,-16.72287635,-16.85138199
VICTORIA PLAINS,148.97564818,149.04031742,-21.18357380,-21.25679174
JERONA,147.23525520,147.24007650,-19.44153923,-19.44942599
MOY POCKET,152.72577590,152.76387504,-26.49397974,-26.54822402
WINDSOR,153.02293091,153.03931367,-27.42455286,-27.44457137
ROSEVALE,152.42082875,152.57283483,-27.80902743,-27.90575603
PETRIE TERRACE,153.01095766,153.01540194,-27.45887394,-27.46673815
ROSSLEA,146.79463812,146.80616321,-19.28963631,-19.30314071
WULKURAKA,152.71540467,152.73937816,-27.60236821,-27.62657659
SUN VALLEY,151.25341655,151.26440867,-23.86876723,-23.88133737
LAWNTON,152.94953413,153.01309969,-27.27171264,-27.29623095
BRYDEN,152.55868605,152.64572452,-27.17580123,-27.29613922
AUBURN,150.31625380,150.66491399,-25.83059786,-26.15322831
BRAEMORE,152.36983366,152.39244273,-27.01664051,-27.06321525
KENTS POCKET,152.64194038,152.67226360,-27.98257064,-27.99281146
ROSEMOUNT,152.97228885,153.03234868,-26.61842982,-26.64467718
MARCOOLA,153.06556233,153.09754224,-26.57364111,-26.61140830
